SecurityLogID,Timestamp,ScreeningResult,TicketID
SE00463,2025-11-19 19:05:48.670617,Clear,TI00463
SE00464,2025-11-19 19:05:48.670617,Clear,TI00464
SE00465,2025-11-19 18:05:48.670617,Clear,TI00465
SE00466,2025-11-19 17:05:48.670617,Clear,TI00466
SE00467,2025-11-19 19:05:48.670617,Clear,TI00467
SE00468,2025-11-19 17:05:48.670617,Clear,TI00468
SE00469,2025-11-19 19:05:48.670617,Clear,TI00469
SE00470,2025-11-19 19:05:48.670617,Clear,TI00470
SE00471,2025-11-19 19:05:48.670617,Clear,TI00471
SE00472,2025-11-19 17:05:48.670617,Clear,TI00472
SE00473,2025-11-19 19:05:48.670617,Clear,TI00473
SE00474,2025-11-19 17:05:48.670617,Clear,TI00474
SE00475,2025-11-19 18:05:48.670617,Clear,TI00475
SE00476,2025-11-19 19:05:48.670617,Clear,TI00476
SE00477,2025-11-19 17:05:48.670617,Clear,TI00477
SE00478,2025-11-19 18:05:48.670617,Clear,TI00478
SE00479,2025-11-19 17:05:48.670617,Clear,TI00479
SE00480,2025-11-19 19:05:48.670617,Clear,TI00480
SE00481,2025-11-19 19:05:48.670617,Clear,TI00481
SE00482,2025-11-19 17:05:48.670617,Clear,TI00482
SE00483,2025-11-19 18:05:48.670617,Clear,TI00483
SE00484,2025-11-19 19:05:48.670617,Flagged,TI00484
SE00485,2025-11-19 17:05:48.670617,Confiscated,TI00485
SE00486,2025-11-19 17:05:48.670617,Clear,TI00486
SE00487,2025-11-19 17:05:48.670617,Clear,TI00487
SE00488,2025-11-19 19:05:48.670617,Clear,TI00488
SE00489,2025-11-19 17:05:48.670617,Clear,TI00489
SE00490,2025-11-19 18:05:48.670617,Clear,TI00490
SE00491,2025-11-19 19:05:48.670617,Clear,TI00491
SE00492,2025-11-19 18:05:48.670617,Clear,TI00492
SE00493,2025-11-19 19:05:48.670617,Clear,TI00493
SE00494,2025-11-19 17:05:48.670617,Clear,TI00494
SE00495,2025-11-19 19:05:48.670617,Clear,TI00495
SE00496,2025-11-19 17:05:48.670617,Clear,TI00496
SE00497,2025-11-19 19:05:48.670617,Clear,TI00497
SE00498,2025-11-19 17:05:48.670617,Clear,TI00498
SE00499,2025-11-19 17:05:48.670617,Clear,TI00499
SE00500,2025-11-19 17:05:48.670617,Clear,TI00500
SE00501,2025-11-19 17:05:48.670617,Clear,TI00501
SE00502,2025-11-19 18:05:48.670617,Clear,TI00502
SE00503,2025-11-19 18:05:48.670617,Clear,TI00503
SE00504,2025-11-19 18:05:48.670617,Clear,TI00504
SE00505,2025-11-19 17:05:48.670617,Clear,TI00505
SE00506,2025-11-19 19:05:48.670617,Clear,TI00506
SE00507,2025-11-19 19:05:48.670617,Clear,TI00507
SE00508,2025-11-19 19:05:48.670617,Clear,TI00508
SE00509,2025-11-19 18:05:48.670617,Clear,TI00509
SE00510,2025-11-19 18:05:48.670617,Clear,TI00510
SE00511,2025-11-19 19:05:48.670617,Flagged,TI00511
SE00512,2025-11-19 17:05:48.670617,Clear,TI00512
SE00513,2025-11-19 19:05:48.670617,Clear,TI00513
SE00514,2025-11-19 19:05:48.670617,Flagged,TI00514
SE00515,2025-11-19 17:05:48.670617,Flagged,TI00515
SE00516,2025-11-19 17:05:48.670617,Clear,TI00516
SE00517,2025-11-19 17:05:48.670617,Clear,TI00517
SE00518,2025-11-19 18:05:48.670617,Clear,TI00518
SE00519,2025-11-19 18:05:48.670617,Clear,TI00519
SE00520,2025-11-19 18:05:48.670617,Clear,TI00520
SE00521,2025-11-19 18:05:48.670617,Clear,TI00521
SE00522,2025-11-19 19:05:48.670617,Clear,TI00522
SE00523,2025-11-19 17:05:48.670617,Clear,TI00523
SE00524,2025-11-19 18:05:48.670617,Clear,TI00524
SE00525,2025-11-19 17:05:48.670617,Clear,TI00525
SE00526,2025-11-19 17:05:48.670617,Clear,TI00526
SE00527,2025-11-19 19:05:48.670617,Clear,TI00527
SE00528,2025-11-19 17:05:48.670617,Clear,TI00528
SE00529,2025-11-19 18:05:48.670617,Clear,TI00529
SE00530,2025-11-19 19:05:48.670617,Clear,TI00530
SE00531,2025-11-19 17:05:48.670617,Flagged,TI00531
SE00532,2025-11-19 18:05:48.670617,Clear,TI00532
SE00533,2025-11-19 17:05:48.670617,Clear,TI00533
SE00534,2025-11-19 18:05:48.670617,Clear,TI00534
SE00535,2025-11-19 17:05:48.670617,Clear,TI00535
SE00536,2025-11-19 19:05:48.670617,Clear,TI00536
SE00537,2025-11-19 17:05:48.670617,Flagged,TI00537
SE00538,2025-11-19 19:05:48.670617,Clear,TI00538
SE00539,2025-11-19 17:05:48.670617,Clear,TI00539
SE00540,2025-11-19 17:05:48.670617,Clear,TI00540
SE00541,2025-11-19 19:05:48.670617,Clear,TI00541
SE00542,2025-11-19 18:05:48.670617,Clear,TI00542
SE00543,2025-11-19 18:05:48.670617,Clear,TI00543
SE00544,2025-11-19 19:05:48.670617,Flagged,TI00544
SE00545,2025-11-19 19:05:48.670617,Clear,TI00545
SE00546,2025-11-19 19:05:48.670617,Clear,TI00546
SE00547,2025-11-19 17:05:48.670617,Clear,TI00547
SE00548,2025-11-19 18:05:48.670617,Clear,TI00548
SE00549,2025-11-19 19:05:48.670617,Clear,TI00549
SE00550,2025-11-19 17:05:48.670617,Clear,TI00550
SE00551,2025-11-19 17:05:48.670617,Clear,TI00551
SE00552,2025-11-19 17:05:48.670617,Clear,TI00552
SE00553,2025-11-19 17:05:48.670617,Clear,TI00553
SE00554,2025-11-19 18:05:48.670617,Clear,TI00554
SE00555,2025-11-19 19:05:48.670617,Flagged,TI00555
SE00556,2025-11-19 17:05:48.670617,Clear,TI00556
SE00557,2025-11-19 17:05:48.670617,Flagged,TI00557
SE00558,2025-11-19 19:05:48.670617,Clear,TI00558
SE00559,2025-11-19 19:05:48.670617,Clear,TI00559
SE00560,2025-11-19 17:05:48.670617,Clear,TI00560
SE00561,2025-11-19 18:05:48.670617,Clear,TI00561
SE00562,2025-11-19 17:05:48.670617,Clear,TI00562
SE00563,2025-11-19 17:05:48.670617,Clear,TI00563
SE00564,2025-11-19 19:05:48.670617,Clear,TI00564
SE00565,2025-11-19 17:05:48.670617,Flagged,TI00565
SE00566,2025-11-19 17:05:48.670617,Clear,TI00566
SE00567,2025-11-19 18:05:48.670617,Clear,TI00567
SE00568,2025-11-19 18:05:48.670617,Clear,TI00568
SE00569,2025-11-19 18:05:48.670617,Clear,TI00569
SE00570,2025-11-19 18:05:48.670617,Clear,TI00570
SE00571,2025-11-19 19:05:48.670617,Flagged,TI00571
SE00572,2025-11-19 17:05:48.670617,Clear,TI00572
SE00573,2025-11-19 17:05:48.670617,Clear,TI00573
SE00574,2025-11-19 18:05:48.670617,Clear,TI00574
SE00575,2025-11-19 17:05:48.670617,Clear,TI00575
SE00576,2025-11-19 17:05:48.670617,Clear,TI00576
SE00577,2025-11-19 18:05:48.670617,Clear,TI00577
SE00578,2025-11-19 17:05:48.670617,Clear,TI00578
SE00579,2025-11-19 17:05:48.670617,Clear,TI00579
SE00580,2025-11-19 17:05:48.670617,Clear,TI00580
SE00581,2025-11-19 19:05:48.670617,Clear,TI00581
SE00582,2025-11-19 17:05:48.670617,Clear,TI00582
SE00583,2025-11-19 18:05:48.670617,Clear,TI00583
SE00584,2025-11-19 18:05:48.670617,Clear,TI00584
SE00585,2025-11-19 17:05:48.670617,Clear,TI00585
SE00586,2025-11-19 18:05:48.670617,Clear,TI00586
SE00587,2025-11-19 17:05:48.670617,Clear,TI00587
SE00588,2025-11-19 18:05:48.670617,Clear,TI00588
SE00589,2025-11-19 19:05:48.670617,Clear,TI00589
SE00590,2025-11-19 18:05:48.670617,Clear,TI00590
SE00591,2025-11-19 19:05:48.670617,Clear,TI00591
SE00592,2025-11-19 17:05:48.670617,Clear,TI00592
SE00593,2025-11-19 19:05:48.670617,Clear,TI00593
SE00594,2025-11-19 18:05:48.670617,Clear,TI00594
SE00595,2025-11-19 17:05:48.670617,Flagged,TI00595
SE00596,2025-11-19 19:05:48.670617,Clear,TI00596
SE00597,2025-11-19 17:05:48.670617,Clear,TI00597
SE00598,2025-11-19 19:05:48.670617,Clear,TI00598
SE00599,2025-11-19 19:05:48.670617,Clear,TI00599
SE00600,2025-11-19 17:05:48.670617,Clear,TI00600
SE00601,2025-11-19 19:05:48.670617,Clear,TI00601
SE00602,2025-11-19 17:05:48.670617,Clear,TI00602
SE00603,2025-11-19 17:05:48.670617,Clear,TI00603
SE00604,2025-11-19 17:05:48.670617,Clear,TI00604
SE00605,2025-11-19 19:05:48.670617,Clear,TI00605
SE00606,2025-11-19 17:05:48.670617,Clear,TI00606
SE00607,2025-11-19 18:05:48.670617,Clear,TI00607
SE00608,2025-11-19 17:05:48.670617,Clear,TI00608
SE00609,2025-11-19 17:05:48.670617,Clear,TI00609
SE00610,2025-11-19 17:05:48.670617,Confiscated,TI00610
SE00611,2025-11-19 19:05:48.670617,Clear,TI00611
SE00612,2025-11-19 19:05:48.670617,Clear,TI00612
SE00613,2025-11-19 18:05:48.670617,Clear,TI00613
SE00614,2025-11-19 17:05:48.670617,Clear,TI00614
SE00615,2025-11-19 18:05:48.670617,Flagged,TI00615
SE00616,2025-11-19 17:05:48.670617,Clear,TI00616
SE00617,2025-11-19 17:05:48.670617,Clear,TI00617
SE00618,2025-11-19 18:05:48.670617,Clear,TI00618
SE00619,2025-11-19 18:05:48.670617,Clear,TI00619
SE00620,2025-11-19 18:05:48.670617,Clear,TI00620
SE00621,2025-11-19 18:05:48.670617,Clear,TI00621
SE00622,2025-11-19 17:05:48.670617,Confiscated,TI00622
SE00623,2025-11-19 17:05:48.670617,Clear,TI00623
SE00624,2025-11-19 19:05:48.670617,Clear,TI00624
SE00625,2025-11-19 17:05:48.670617,Clear,TI00625
SE00626,2025-11-19 18:05:48.670617,Clear,TI00626
SE00627,2025-11-19 19:05:48.670617,Clear,TI00627
SE00628,2025-11-19 18:05:48.670617,Confiscated,TI00628
SE00629,2025-11-19 17:05:48.670617,Clear,TI00629
SE00630,2025-11-19 19:05:48.670617,Clear,TI00630
SE00631,2025-11-19 19:05:48.670617,Clear,TI00631
SE00632,2025-11-19 19:05:48.670617,Clear,TI00632
SE00633,2025-11-19 17:05:48.670617,Flagged,TI00633
SE00634,2025-11-19 19:05:48.670617,Clear,TI00634
SE00635,2025-11-19 19:05:48.670617,Clear,TI00635
SE00636,2025-11-19 18:05:48.670617,Clear,TI00636
SE00637,2025-11-19 17:05:48.670617,Clear,TI00637
SE00638,2025-11-19 17:05:48.670617,Clear,TI00638
SE00639,2025-11-19 18:05:48.670617,Flagged,TI00639
SE00640,2025-11-19 18:05:48.670617,Clear,TI00640
SE00641,2025-11-19 18:05:48.670617,Clear,TI00641
SE00642,2025-11-19 18:05:48.670617,Clear,TI00642
SE00643,2025-11-19 18:05:48.670617,Flagged,TI00643
SE00644,2025-11-19 18:05:48.670617,Clear,TI00644
SE00645,2025-11-19 17:05:48.670617,Clear,TI00645
SE00646,2025-11-19 18:05:48.670617,Clear,TI00646
SE00647,2025-11-19 18:05:48.670617,Clear,TI00647
SE00648,2025-11-19 18:05:48.670617,Flagged,TI00648
SE00649,2025-11-19 17:05:48.670617,Flagged,TI00649
SE00650,2025-11-19 17:05:48.670617,Clear,TI00650
SE00651,2025-11-19 19:05:48.670617,Clear,TI00651
SE00652,2025-11-19 18:05:48.670617,Clear,TI00652
SE00653,2025-11-19 19:05:48.670617,Clear,TI00653
SE00654,2025-11-19 17:05:48.670617,Clear,TI00654
SE00655,2025-11-19 17:05:48.670617,Clear,TI00655
SE00656,2025-11-19 18:05:48.670617,Flagged,TI00656
SE00657,2025-11-19 19:05:48.670617,Clear,TI00657
SE00658,2025-11-19 19:05:48.670617,Flagged,TI00658
SE00659,2025-11-19 17:05:48.670617,Clear,TI00659
SE00660,2025-11-19 18:05:48.670617,Confiscated,TI00660
SE00661,2025-11-19 18:05:48.670617,Clear,TI00661
SE00662,2025-11-19 19:05:48.670617,Clear,TI00662
SE00663,2025-11-19 17:05:48.670617,Flagged,TI00663
SE00664,2025-11-19 19:05:48.670617,Clear,TI00664
SE00665,2025-11-19 18:05:48.670617,Clear,TI00665
SE00666,2025-11-19 17:05:48.670617,Clear,TI00666
SE00667,2025-11-19 19:05:48.670617,Clear,TI00667
SE00668,2025-11-19 17:05:48.670617,Clear,TI00668
SE00669,2025-11-19 17:05:48.670617,Clear,TI00669
SE00670,2025-11-19 18:05:48.670617,Clear,TI00670
SE00671,2025-11-19 17:05:48.670617,Clear,TI00671
SE00672,2025-11-19 19:05:48.670617,Clear,TI00672
SE00673,2025-11-19 19:05:48.670617,Clear,TI00673
SE00674,2025-11-19 17:05:48.670617,Clear,TI00674
SE00675,2025-11-19 17:05:48.670617,Clear,TI00675
SE00676,2025-11-19 18:05:48.670617,Clear,TI00676
SE00677,2025-11-19 19:05:48.670617,Clear,TI00677
SE00678,2025-11-19 17:05:48.670617,Clear,TI00678
SE00679,2025-11-19 19:05:48.670617,Clear,TI00679
SE00680,2025-11-19 19:05:48.670617,Clear,TI00680
SE00681,2025-11-19 18:05:48.670617,Clear,TI00681
SE00682,2025-11-19 19:05:48.670617,Clear,TI00682
SE00683,2025-11-19 19:05:48.670617,Clear,TI00683
SE00684,2025-11-19 17:05:48.670617,Clear,TI00684
SE00685,2025-11-19 18:05:48.670617,Clear,TI00685
SE00686,2025-11-19 19:05:48.670617,Clear,TI00686
SE00687,2025-11-19 18:05:48.670617,Flagged,TI00687
SE00688,2025-11-19 18:05:48.670617,Clear,TI00688
SE00689,2025-11-19 17:05:48.670617,Clear,TI00689
SE00690,2025-11-19 18:05:48.670617,Clear,TI00690
SE00691,2025-11-19 19:05:48.670617,Clear,TI00691
SE00692,2025-11-19 17:05:48.670617,Clear,TI00692
SE00693,2025-11-19 17:05:48.670617,Clear,TI00693
SE00694,2025-11-19 19:05:48.670617,Clear,TI00694
SE00695,2025-11-19 18:05:48.670617,Clear,TI00695
SE00696,2025-11-19 17:05:48.670617,Clear,TI00696
SE00697,2025-11-19 17:05:48.670617,Clear,TI00697
SE00698,2025-11-19 17:05:48.670617,Clear,TI00698
SE00699,2025-11-19 19:05:48.670617,Clear,TI00699
SE00700,2025-11-19 18:05:48.670617,Clear,TI00700
SE00701,2025-11-19 18:05:48.670617,Clear,TI00701
SE00702,2025-11-19 18:05:48.670617,Clear,TI00702
SE00703,2025-11-19 18:05:48.670617,Clear,TI00703
SE00704,2025-11-19 17:05:48.670617,Clear,TI00704
SE00705,2025-11-19 17:05:48.670617,Clear,TI00705
SE00706,2025-11-19 19:05:48.670617,Clear,TI00706
SE00707,2025-11-19 18:05:48.670617,Clear,TI00707
SE00708,2025-11-19 19:05:48.670617,Clear,TI00708
SE00709,2025-11-19 17:05:48.670617,Clear,TI00709
SE00710,2025-11-19 19:05:48.670617,Flagged,TI00710
SE00711,2025-11-19 17:05:48.670617,Clear,TI00711
SE00712,2025-11-19 17:05:48.670617,Clear,TI00712
SE00713,2025-11-19 18:05:48.670617,Clear,TI00713
SE00714,2025-11-19 17:05:48.670617,Clear,TI00714
SE00715,2025-11-19 17:05:48.670617,Clear,TI00715
SE00716,2025-11-19 18:05:48.670617,Clear,TI00716
SE00717,2025-11-19 18:05:48.670617,Clear,TI00717
SE00718,2025-11-19 19:05:48.670617,Clear,TI00718
SE00719,2025-11-19 18:05:48.670617,Clear,TI00719
SE00720,2025-11-19 18:05:48.670617,Clear,TI00720
SE00721,2025-11-19 17:05:48.670617,Clear,TI00721
SE00722,2025-11-19 18:05:48.670617,Clear,TI00722
SE00723,2025-11-19 17:05:48.670617,Clear,TI00723
SE00724,2025-11-19 18:05:48.670617,Clear,TI00724
SE00725,2025-11-19 18:05:48.670617,Clear,TI00725
SE00726,2025-11-19 17:05:48.670617,Clear,TI00726
SE00727,2025-11-19 18:05:48.670617,Clear,TI00727
SE00728,2025-11-19 19:05:48.670617,Clear,TI00728
SE00729,2025-11-19 19:05:48.670617,Clear,TI00729
SE00730,2025-11-19 17:05:48.670617,Clear,TI00730
SE00731,2025-11-19 18:05:48.670617,Flagged,TI00731
SE00732,2025-11-19 19:05:48.670617,Clear,TI00732
SE00733,2025-11-19 17:05:48.670617,Clear,TI00733
SE00734,2025-11-19 18:05:48.670617,Clear,TI00734
SE00735,2025-11-19 19:05:48.670617,Clear,TI00735
SE00736,2025-11-19 17:05:48.670617,Clear,TI00736
SE00737,2025-11-19 18:05:48.670617,Clear,TI00737
SE00738,2025-11-19 18:05:48.670617,Clear,TI00738
SE00739,2025-11-19 19:05:48.670617,Clear,TI00739
SE00740,2025-11-19 19:05:48.670617,Clear,TI00740
SE00741,2025-11-19 17:05:48.670617,Clear,TI00741
SE00742,2025-11-19 19:05:48.670617,Clear,TI00742
SE00743,2025-11-19 17:05:48.670617,Clear,TI00743
SE00744,2025-11-19 19:05:48.670617,Clear,TI00744
SE00745,2025-11-19 18:05:48.670617,Clear,TI00745
SE00746,2025-11-19 19:05:48.670617,Clear,TI00746
SE00747,2025-11-19 18:05:48.670617,Clear,TI00747
SE00748,2025-11-19 17:05:48.670617,Clear,TI00748
SE00749,2025-11-19 17:05:48.670617,Clear,TI00749
SE00750,2025-11-19 18:05:48.670617,Flagged,TI00750
SE00751,2025-11-19 17:05:48.670617,Clear,TI00751
SE00752,2025-11-19 17:05:48.670617,Clear,TI00752
SE00753,2025-11-19 18:05:48.670617,Clear,TI00753
SE00754,2025-11-19 18:05:48.670617,Clear,TI00754
SE00755,2025-11-19 17:05:48.670617,Clear,TI00755
SE00756,2025-11-19 19:05:48.670617,Clear,TI00756
SE00757,2025-11-19 19:05:48.670617,Clear,TI00757
SE00758,2025-11-19 17:05:48.670617,Clear,TI00758
SE00759,2025-11-19 18:05:48.670617,Clear,TI00759
SE00760,2025-11-19 19:05:48.670617,Flagged,TI00760
SE00761,2025-11-19 17:05:48.670617,Clear,TI00761
SE00762,2025-11-19 19:05:48.670617,Clear,TI00762
SE00763,2025-11-19 19:05:48.670617,Clear,TI00763
SE00764,2025-11-19 17:05:48.670617,Clear,TI00764
SE00765,2025-11-19 18:05:48.670617,Flagged,TI00765
SE00766,2025-11-19 19:05:48.670617,Clear,TI00766
SE00767,2025-11-19 19:05:48.670617,Clear,TI00767
SE00768,2025-11-19 17:05:48.670617,Clear,TI00768
SE00769,2025-11-19 19:05:48.670617,Clear,TI00769
SE00770,2025-11-19 19:05:48.670617,Clear,TI00770
SE00771,2025-11-19 19:05:48.670617,Clear,TI00771
SE00772,2025-11-19 19:05:48.670617,Clear,TI00772
SE00773,2025-11-19 18:05:48.670617,Clear,TI00773
SE00774,2025-11-19 17:05:48.670617,Clear,TI00774
SE00775,2025-11-19 18:05:48.670617,Clear,TI00775
SE00776,2025-11-19 17:05:48.670617,Flagged,TI00776
SE00777,2025-11-19 18:05:48.670617,Clear,TI00777
SE00778,2025-11-19 17:05:48.670617,Clear,TI00778
SE00779,2025-11-19 19:05:48.670617,Clear,TI00779
SE00780,2025-11-19 18:05:48.670617,Clear,TI00780
SE00781,2025-11-19 19:05:48.670617,Clear,TI00781
SE00782,2025-11-19 19:05:48.670617,Clear,TI00782
SE00783,2025-11-19 18:05:48.670617,Clear,TI00783
SE00784,2025-11-19 19:05:48.670617,Clear,TI00784
SE00785,2025-11-19 17:05:48.670617,Clear,TI00785
SE00786,2025-11-19 18:05:48.670617,Clear,TI00786
SE00787,2025-11-19 19:05:48.670617,Clear,TI00787
SE00788,2025-11-19 19:05:48.670617,Flagged,TI00788
SE00789,2025-11-19 17:05:48.670617,Clear,TI00789
SE00790,2025-11-19 18:05:48.670617,Clear,TI00790
SE00791,2025-11-19 17:05:48.670617,Clear,TI00791
SE00792,2025-11-19 17:05:48.670617,Confiscated,TI00792
SE00793,2025-11-19 18:05:48.670617,Clear,TI00793
SE00794,2025-11-19 19:05:48.670617,Clear,TI00794
SE00795,2025-11-19 17:05:48.670617,Clear,TI00795
SE00796,2025-11-19 19:05:48.670617,Clear,TI00796
SE00797,2025-11-19 18:05:48.670617,Clear,TI00797
SE00798,2025-11-19 19:05:48.670617,Clear,TI00798
SE00799,2025-11-19 17:05:48.670617,Clear,TI00799
SE00800,2025-11-19 17:05:48.670617,Flagged,TI00800
SE00801,2025-11-19 19:05:48.670617,Clear,TI00801
SE00802,2025-11-19 18:05:48.670617,Clear,TI00802
SE00803,2025-11-19 17:05:48.670617,Clear,TI00803
SE00804,2025-11-19 18:05:48.670617,Clear,TI00804
SE00805,2025-11-19 17:05:48.670617,Clear,TI00805
SE00806,2025-11-19 19:05:48.670617,Clear,TI00806
SE00807,2025-11-19 17:05:48.670617,Clear,TI00807
SE00808,2025-11-19 17:05:48.670617,Clear,TI00808
SE00809,2025-11-19 17:05:48.670617,Clear,TI00809
SE00810,2025-11-19 19:05:48.670617,Clear,TI00810
SE00811,2025-11-19 19:05:48.670617,Clear,TI00811
SE00812,2025-11-19 17:05:48.670617,Confiscated,TI00812
SE00813,2025-11-19 17:05:48.670617,Clear,TI00813
SE00814,2025-11-19 19:05:48.670617,Clear,TI00814
SE00815,2025-11-19 17:05:48.670617,Clear,TI00815
SE00816,2025-11-19 19:05:48.670617,Clear,TI00816
SE00817,2025-11-19 18:05:48.670617,Clear,TI00817
SE00818,2025-11-19 18:05:48.670617,Clear,TI00818
SE00819,2025-11-19 19:05:48.670617,Clear,TI00819
SE00820,2025-11-19 19:05:48.670617,Clear,TI00820
SE00821,2025-11-19 19:05:48.670617,Clear,TI00821
SE00822,2025-11-19 19:05:48.670617,Flagged,TI00822
SE00823,2025-11-19 19:05:48.670617,Clear,TI00823
SE00824,2025-11-19 18:05:48.670617,Clear,TI00824
SE00825,2025-11-19 19:05:48.670617,Clear,TI00825
SE00826,2025-11-19 19:05:48.670617,Clear,TI00826
SE00827,2025-11-19 18:05:48.670617,Clear,TI00827
SE00828,2025-11-19 17:05:48.670617,Clear,TI00828
SE00829,2025-11-19 19:05:48.670617,Clear,TI00829
SE00830,2025-11-19 18:05:48.670617,Clear,TI00830
SE00831,2025-11-19 19:05:48.670617,Clear,TI00831
SE00832,2025-11-19 19:05:48.670617,Clear,TI00832
SE00833,2025-11-19 17:05:48.670617,Clear,TI00833
SE00834,2025-11-19 18:05:48.670617,Clear,TI00834
SE00835,2025-11-19 18:05:48.670617,Clear,TI00835
SE00836,2025-11-19 19:05:48.670617,Clear,TI00836
SE00837,2025-11-19 19:05:48.670617,Clear,TI00837
SE00838,2025-11-19 18:05:48.670617,Clear,TI00838
SE00839,2025-11-19 18:05:48.670617,Flagged,TI00839
SE00840,2025-11-19 19:05:48.670617,Clear,TI00840
SE00841,2025-11-19 18:05:48.670617,Clear,TI00841
SE00842,2025-11-19 17:05:48.670617,Clear,TI00842
SE00843,2025-11-19 17:05:48.670617,Clear,TI00843
SE00844,2025-11-19 19:05:48.670617,Confiscated,TI00844
SE00845,2025-11-19 17:05:48.670617,Clear,TI00845
SE00846,2025-11-19 18:05:48.670617,Clear,TI00846
SE00847,2025-11-19 17:05:48.670617,Clear,TI00847
SE00848,2025-11-19 17:05:48.670617,Clear,TI00848
SE00849,2025-11-19 17:05:48.670617,Clear,TI00849
SE00850,2025-11-19 18:05:48.670617,Clear,TI00850
SE00851,2025-11-19 18:05:48.670617,Clear,TI00851
SE00852,2025-11-19 17:05:48.670617,Clear,TI00852
SE00853,2025-11-19 17:05:48.670617,Clear,TI00853
SE00854,2025-11-19 18:05:48.670617,Clear,TI00854
SE00855,2025-11-19 19:05:48.670617,Clear,TI00855
SE00856,2025-11-19 19:05:48.670617,Clear,TI00856
SE00857,2025-11-19 18:05:48.670617,Flagged,TI00857
SE00858,2025-11-19 18:05:48.670617,Clear,TI00858
SE00859,2025-11-19 18:05:48.670617,Flagged,TI00859
SE00860,2025-11-19 18:05:48.670617,Clear,TI00860
SE00861,2025-11-19 17:05:48.670617,Clear,TI00861
SE00862,2025-11-19 19:05:48.670617,Flagged,TI00862
SE00863,2025-11-19 18:05:48.670617,Clear,TI00863
SE00864,2025-11-19 18:05:48.670617,Clear,TI00864
SE00865,2025-11-19 19:05:48.670617,Clear,TI00865
SE00866,2025-11-19 18:05:48.670617,Flagged,TI00866
SE00867,2025-11-19 18:05:48.670617,Clear,TI00867
SE00868,2025-11-19 19:05:48.670617,Clear,TI00868
SE00869,2025-11-19 17:05:48.670617,Clear,TI00869
SE00870,2025-11-19 18:05:48.670617,Clear,TI00870
SE00871,2025-11-19 17:05:48.670617,Clear,TI00871
SE00872,2025-11-19 18:05:48.670617,Clear,TI00872
SE00873,2025-11-19 18:05:48.670617,Clear,TI00873
SE00874,2025-11-19 17:05:48.670617,Clear,TI00874
SE00875,2025-11-19 17:05:48.670617,Clear,TI00875
SE00876,2025-11-19 19:05:48.670617,Clear,TI00876
SE00877,2025-11-19 17:05:48.670617,Clear,TI00877
SE00878,2025-11-19 19:05:48.670617,Clear,TI00878
SE00879,2025-11-19 17:05:48.670617,Clear,TI00879
SE00880,2025-11-19 17:05:48.670617,Flagged,TI00880
SE00881,2025-11-19 18:05:48.670617,Flagged,TI00881
SE00882,2025-11-19 18:05:48.670617,Clear,TI00882
SE00883,2025-11-19 19:05:48.670617,Clear,TI00883
SE00884,2025-11-19 18:05:48.670617,Clear,TI00884
SE00885,2025-11-19 17:05:48.670617,Clear,TI00885
SE00886,2025-11-19 17:05:48.670617,Clear,TI00886
SE00887,2025-11-19 17:05:48.670617,Clear,TI00887
SE00888,2025-11-19 19:05:48.670617,Clear,TI00888
SE00889,2025-11-19 17:05:48.670617,Flagged,TI00889
SE00890,2025-11-19 18:05:48.670617,Clear,TI00890
SE00891,2025-11-19 18:05:48.670617,Clear,TI00891
SE00892,2025-11-19 19:05:48.670617,Clear,TI00892
SE00893,2025-11-19 17:05:48.670617,Clear,TI00893
SE00894,2025-11-19 19:05:48.670617,Clear,TI00894
SE00895,2025-11-19 19:05:48.670617,Clear,TI00895
SE00896,2025-11-19 18:05:48.670617,Clear,TI00896
SE00897,2025-11-19 19:05:48.670617,Clear,TI00897
SE00898,2025-11-19 19:05:48.670617,Clear,TI00898
SE00899,2025-11-19 18:05:48.670617,Clear,TI00899
SE00900,2025-11-19 18:05:48.670617,Clear,TI00900
SE00901,2025-11-19 17:05:48.670617,Clear,TI00901
SE00902,2025-11-19 17:05:48.670617,Clear,TI00902
SE00903,2025-11-19 19:05:48.670617,Clear,TI00903
SE00904,2025-11-19 17:05:48.670617,Clear,TI00904
SE00905,2025-11-19 19:05:48.670617,Clear,TI00905
SE00906,2025-11-19 19:05:48.670617,Clear,TI00906
SE00907,2025-11-19 17:05:48.670617,Clear,TI00907
SE00908,2025-11-19 19:05:48.670617,Clear,TI00908
SE00909,2025-11-19 19:05:48.670617,Clear,TI00909
SE00910,2025-11-19 18:05:48.670617,Clear,TI00910
SE00911,2025-11-19 17:05:48.670617,Clear,TI00911
SE00912,2025-11-19 18:05:48.670617,Clear,TI00912
SE00913,2025-11-19 18:05:48.670617,Clear,TI00913
