LuggageID,Weight,Status,TicketID
LG00709,22.47,Checked-In,TI00663
LG00710,31.92,Loaded,TI00663
LG00711,18.46,Unloaded,TI00664
LG00712,23.46,Loaded,TI00664
LG00713,11.65,Unloaded,TI00665
LG00714,11.43,Checked-In,TI00666
LG00715,21.21,Checked-In,TI00666
LG00716,27.23,Checked-In,TI00667
LG00717,29.51,Loaded,TI00668
LG00718,19.18,Unloaded,TI00669
LG00719,17.67,Unloaded,TI00669
LG00720,14.65,Checked-In,TI00671
LG00721,17.21,Unloaded,TI00671
LG00722,23.3,Unloaded,TI00672
LG00723,29.65,Unloaded,TI00673
LG00724,12.33,Unloaded,TI00673
LG00725,31.2,Checked-In,TI00674
LG00726,26.89,Unloaded,TI00675
LG00727,13.23,Loaded,TI00675
LG00728,16.83,Unloaded,TI00677
LG00729,24.42,Loaded,TI00678
LG00730,13.01,Unloaded,TI00678
LG00731,12.77,Checked-In,TI00679
LG00732,23.67,Loaded,TI00680
LG00733,10.63,Checked-In,TI00680
LG00734,12.91,Loaded,TI00681
LG00735,25.12,Checked-In,TI00681
LG00736,22.17,Unloaded,TI00683
LG00737,25.78,Checked-In,TI00684
LG00738,21.09,Unloaded,TI00684
LG00739,23.37,Checked-In,TI00685
LG00740,31.8,Checked-In,TI00687
LG00741,14.77,Unloaded,TI00688
LG00742,23.91,Loaded,TI00688
LG00743,8.2,Checked-In,TI00689
LG00744,31.04,Unloaded,TI00691
LG00745,16.79,Unloaded,TI00691
LG00746,9.25,Checked-In,TI00692
LG00747,16.93,Unloaded,TI00692
LG00748,13.24,Checked-In,TI00693
LG00749,8.24,Loaded,TI00693
LG00750,12.48,Loaded,TI00694
LG00751,14.64,Checked-In,TI00694
LG00752,11.94,Checked-In,TI00695
LG00753,19.61,Checked-In,TI00697
LG00754,17.9,Loaded,TI00698
LG00755,14.47,Loaded,TI00701
LG00756,18.08,Checked-In,TI00702
LG00757,13.39,Checked-In,TI00704
LG00758,21.65,Unloaded,TI00704
LG00759,23.34,Checked-In,TI00705
LG00760,23.54,Loaded,TI00705
LG00761,9.03,Loaded,TI00706
LG00762,8.13,Loaded,TI00708
LG00763,7.8,Unloaded,TI00709
LG00764,16.34,Unloaded,TI00709
LG00765,28.63,Loaded,TI00710
LG00766,27.75,Loaded,TI00710
LG00767,18.4,Checked-In,TI00712
LG00768,9.42,Loaded,TI00712
LG00769,23.93,Loaded,TI00713
LG00770,16.92,Loaded,TI00714
LG00771,10.92,Checked-In,TI00715
LG00772,13.7,Checked-In,TI00718
LG00773,7.55,Loaded,TI00718
LG00774,30.89,Loaded,TI00719
LG00775,31.99,Checked-In,TI00719
LG00776,23.41,Checked-In,TI00720
LG00777,23.88,Checked-In,TI00721
LG00778,28.36,Unloaded,TI00722
LG00779,19.32,Unloaded,TI00722
LG00780,8.69,Unloaded,TI00724
LG00781,25.08,Checked-In,TI00726
LG00782,10.29,Checked-In,TI00726
LG00783,22.52,Checked-In,TI00728
LG00784,27.42,Checked-In,TI00729
LG00785,20.75,Checked-In,TI00730
LG00786,23.1,Loaded,TI00731
LG00787,28.97,Loaded,TI00731
LG00788,26.87,Checked-In,TI00732
LG00789,29.99,Loaded,TI00732
LG00790,25.5,Checked-In,TI00733
LG00791,25.56,Unloaded,TI00735
LG00792,17.96,Unloaded,TI00735
LG00793,23.27,Unloaded,TI00736
LG00794,18.22,Loaded,TI00737
LG00795,12.08,Checked-In,TI00738
LG00796,10.78,Loaded,TI00738
LG00797,20.86,Loaded,TI00739
LG00798,21.34,Checked-In,TI00739
LG00799,17.66,Unloaded,TI00741
LG00800,17.61,Checked-In,TI00741
LG00801,27.81,Checked-In,TI00742
LG00802,15.25,Unloaded,TI00745
LG00803,21.63,Checked-In,TI00745
LG00804,12.94,Unloaded,TI00747
LG00805,15.4,Loaded,TI00748
LG00806,16.11,Loaded,TI00749
LG00807,30.47,Checked-In,TI00749
LG00808,31.4,Loaded,TI00750
LG00809,13.98,Checked-In,TI00751
LG00810,16.95,Checked-In,TI00751
LG00811,14.35,Loaded,TI00753
LG00812,23.17,Loaded,TI00753
LG00813,28.95,Unloaded,TI00754
LG00814,19.24,Loaded,TI00754
LG00815,9.2,Checked-In,TI00756
LG00816,28.77,Checked-In,TI00757
LG00817,8.21,Unloaded,TI00758
LG00818,12.42,Loaded,TI00759
LG00819,26.59,Loaded,TI00759
LG00820,13.74,Checked-In,TI00760
LG00821,16.55,Loaded,TI00760
LG00822,21.51,Loaded,TI00761
LG00823,16.27,Loaded,TI00763
LG00824,24.28,Checked-In,TI00763
LG00825,11.12,Unloaded,TI00764
LG00826,25.79,Unloaded,TI00765
LG00827,29.97,Unloaded,TI00766
LG00828,12.07,Unloaded,TI00766
LG00829,21.85,Unloaded,TI00767
LG00830,13.87,Checked-In,TI00768
LG00831,16.92,Unloaded,TI00768
LG00832,27.56,Checked-In,TI00769
LG00833,28.11,Checked-In,TI00769
LG00834,27.97,Checked-In,TI00770
LG00835,20.69,Checked-In,TI00770
LG00836,24.83,Unloaded,TI00771
LG00837,24.15,Unloaded,TI00771
LG00838,27.63,Loaded,TI00774
LG00839,11.4,Checked-In,TI00774
LG00840,24.38,Checked-In,TI00775
LG00841,18.4,Loaded,TI00776
LG00842,20.31,Loaded,TI00776
LG00843,7.89,Unloaded,TI00778
LG00844,7.49,Unloaded,TI00778
LG00845,18.85,Checked-In,TI00779
LG00846,18.8,Unloaded,TI00779
LG00847,23.9,Loaded,TI00782
LG00848,20.69,Checked-In,TI00783
LG00849,13.34,Loaded,TI00784
LG00850,11.84,Checked-In,TI00784
LG00851,8.87,Unloaded,TI00786
LG00852,9.22,Unloaded,TI00786
LG00853,15.03,Checked-In,TI00787
LG00854,30.37,Checked-In,TI00787
LG00855,15.79,Unloaded,TI00789
LG00856,29.4,Loaded,TI00790
LG00857,10.13,Loaded,TI00790
LG00858,31.47,Checked-In,TI00791
LG00859,10.68,Loaded,TI00791
LG00860,17.6,Unloaded,TI00792
LG00861,10.16,Unloaded,TI00794
LG00862,12.03,Checked-In,TI00795
LG00863,12.04,Loaded,TI00796
LG00864,13.08,Unloaded,TI00796
LG00865,24.34,Unloaded,TI00797
LG00866,27.77,Loaded,TI00797
LG00867,28.98,Checked-In,TI00798
LG00868,22.88,Loaded,TI00798
LG00869,10.67,Loaded,TI00799
LG00870,11.74,Checked-In,TI00799
LG00871,10.41,Loaded,TI00800
LG00872,26.25,Unloaded,TI00800
LG00873,22.2,Checked-In,TI00802
LG00874,23.54,Loaded,TI00804
LG00875,10.99,Checked-In,TI00804
LG00876,28.77,Unloaded,TI00806
LG00877,10.61,Unloaded,TI00807
LG00878,7.73,Checked-In,TI00807
LG00879,19.21,Checked-In,TI00808
LG00880,18.99,Loaded,TI00810
LG00881,22.59,Loaded,TI00812
LG00882,13.67,Unloaded,TI00812
LG00883,18.36,Checked-In,TI00813
LG00884,17.57,Loaded,TI00813
LG00885,26.04,Unloaded,TI00816
LG00886,13.73,Loaded,TI00816
LG00887,29.62,Unloaded,TI00817
LG00888,29.4,Loaded,TI00819
LG00889,8.76,Loaded,TI00819
LG00890,12.31,Unloaded,TI00820
LG00891,7.21,Checked-In,TI00820
LG00892,17.55,Loaded,TI00821
LG00893,25.93,Unloaded,TI00821
LG00894,27.45,Unloaded,TI00824
LG00895,17.18,Unloaded,TI00828
LG00896,9.14,Loaded,TI00830
LG00897,22.18,Unloaded,TI00830
LG00898,12.42,Loaded,TI00832
LG00899,18.55,Unloaded,TI00832
LG00900,12.53,Checked-In,TI00834
LG00901,9.89,Loaded,TI00834
LG00902,13.65,Unloaded,TI00835
LG00903,26.84,Checked-In,TI00837
LG00904,20.9,Unloaded,TI00839
LG00905,12.94,Unloaded,TI00841
LG00906,11.32,Loaded,TI00841
LG00907,31.82,Loaded,TI00842
LG00908,30.25,Loaded,TI00843
LG00909,11.59,Loaded,TI00843
LG00910,14.48,Loaded,TI00844
LG00911,14.99,Checked-In,TI00844
LG00912,20.17,Checked-In,TI00846
LG00913,12.86,Loaded,TI00848
LG00914,9.28,Loaded,TI00850
LG00915,26.23,Loaded,TI00851
LG00916,24.55,Checked-In,TI00851
LG00917,29.05,Checked-In,TI00852
LG00918,8.24,Checked-In,TI00852
LG00919,7.35,Checked-In,TI00853
LG00920,28.02,Loaded,TI00854
LG00921,21.82,Checked-In,TI00854
LG00922,7.18,Loaded,TI00855
LG00923,23.71,Unloaded,TI00855
LG00924,12.93,Loaded,TI00856
LG00925,21.13,Loaded,TI00856
LG00926,17.45,Unloaded,TI00857
LG00927,21.93,Unloaded,TI00858
LG00928,20.98,Loaded,TI00858
LG00929,22.41,Unloaded,TI00859
LG00930,12.98,Unloaded,TI00859
LG00931,11.98,Checked-In,TI00860
LG00932,10.53,Loaded,TI00860
LG00933,17.14,Loaded,TI00862
LG00934,11.67,Unloaded,TI00862
LG00935,16.26,Unloaded,TI00864
LG00936,20.77,Loaded,TI00864
LG00937,30.89,Checked-In,TI00865
LG00938,16.19,Unloaded,TI00866
LG00939,11.6,Unloaded,TI00866
LG00940,29.97,Loaded,TI00868
LG00941,24.42,Loaded,TI00868
LG00942,30.79,Unloaded,TI00872
LG00943,27.32,Unloaded,TI00872
LG00944,26.6,Loaded,TI00874
LG00945,18.38,Loaded,TI00875
LG00946,29.62,Checked-In,TI00875
LG00947,28.08,Unloaded,TI00876
LG00948,28.94,Unloaded,TI00876
LG00949,21.44,Loaded,TI00877
LG00950,27.0,Checked-In,TI00877
LG00951,25.92,Checked-In,TI00878
LG00952,29.61,Checked-In,TI00880
LG00953,25.07,Unloaded,TI00881
LG00954,21.96,Checked-In,TI00882
LG00955,19.45,Loaded,TI00882
LG00956,11.91,Checked-In,TI00883
LG00957,7.99,Checked-In,TI00883
LG00958,14.17,Loaded,TI00885
LG00959,24.32,Unloaded,TI00886
LG00960,9.14,Checked-In,TI00887
LG00961,26.94,Checked-In,TI00888
LG00962,11.79,Loaded,TI00889
LG00963,29.73,Unloaded,TI00890
LG00964,7.97,Unloaded,TI00890
LG00965,14.37,Checked-In,TI00892
LG00966,11.07,Unloaded,TI00892
LG00967,13.94,Loaded,TI00893
LG00968,9.42,Checked-In,TI00893
LG00969,10.72,Unloaded,TI00895
LG00970,23.8,Loaded,TI00895
LG00971,31.81,Checked-In,TI00896
LG00972,28.05,Loaded,TI00897
LG00973,18.58,Loaded,TI00898
LG00974,25.52,Checked-In,TI00898
LG00975,10.52,Unloaded,TI00899
LG00976,9.72,Loaded,TI00899
LG00977,23.44,Loaded,TI00901
LG00978,18.15,Loaded,TI00902
LG00979,7.69,Unloaded,TI00902
LG00980,11.58,Checked-In,TI00903
LG00981,27.12,Unloaded,TI00905
LG00982,15.27,Unloaded,TI00906
LG00983,9.32,Loaded,TI00907
LG00984,23.55,Checked-In,TI00908
LG00985,24.74,Checked-In,TI00909
LG00986,28.28,Checked-In,TI00910
LG00987,30.35,Checked-In,TI00911
LG00988,19.32,Checked-In,TI00912
LG00989,13.53,Unloaded,TI00914
LG00990,13.29,Loaded,TI00914
LG00991,22.68,Loaded,TI00916
LG00992,26.54,Loaded,TI00917
LG00993,12.57,Checked-In,TI00919
LG00994,24.49,Unloaded,TI00922
LG00995,8.02,Loaded,TI00923
LG00996,15.12,Unloaded,TI00923
LG00997,22.25,Loaded,TI00924
LG00998,25.62,Loaded,TI00924
LG00999,11.12,Checked-In,TI00925
LG01000,22.5,Unloaded,TI00925
LG01001,30.84,Checked-In,TI00926
LG01002,27.6,Loaded,TI00927
LG01003,21.21,Checked-In,TI00927
LG01004,11.27,Loaded,TI00928
LG01005,8.35,Unloaded,TI00929
LG01006,12.21,Checked-In,TI00929
LG01007,9.12,Loaded,TI00932
LG01008,8.21,Checked-In,TI00933
LG01009,16.46,Unloaded,TI00935
LG01010,12.1,Unloaded,TI00935
LG01011,18.24,Checked-In,TI00936
LG01012,21.24,Unloaded,TI00937
LG01013,25.27,Checked-In,TI00938
LG01014,11.99,Loaded,TI00938
LG01015,11.15,Checked-In,TI00939
LG01016,19.2,Unloaded,TI00941
LG01017,17.52,Checked-In,TI00941
LG01018,25.91,Checked-In,TI00942
LG01019,13.02,Loaded,TI00942
LG01020,10.72,Unloaded,TI00945
LG01021,17.08,Loaded,TI00946
LG01022,30.67,Loaded,TI00946
LG01023,29.38,Checked-In,TI00947
LG01024,15.01,Checked-In,TI00947
LG01025,14.74,Unloaded,TI00948
LG01026,7.83,Loaded,TI00948
LG01027,18.45,Checked-In,TI00950
LG01028,27.24,Checked-In,TI00950
LG01029,9.38,Loaded,TI00952
LG01030,11.22,Unloaded,TI00953
LG01031,14.5,Checked-In,TI00955
LG01032,24.76,Loaded,TI00956
LG01033,13.52,Unloaded,TI00957
LG01034,18.56,Loaded,TI00958
LG01035,26.89,Loaded,TI00958
LG01036,18.25,Checked-In,TI00959
LG01037,21.78,Loaded,TI00962
LG01038,27.36,Loaded,TI00963
LG01039,24.29,Loaded,TI00963
LG01040,10.32,Unloaded,TI00964
LG01041,24.05,Checked-In,TI00966
LG01042,12.68,Checked-In,TI00966
LG01043,11.56,Unloaded,TI00967
LG01044,28.14,Checked-In,TI00968
LG01045,21.38,Loaded,TI00969
LG01046,23.82,Loaded,TI00970
LG01047,8.18,Unloaded,TI00972
LG01048,8.58,Unloaded,TI00973
LG01049,8.25,Checked-In,TI00974
LG01050,15.37,Unloaded,TI00975
LG01051,23.36,Loaded,TI00975
LG01052,16.2,Loaded,TI00977
LG01053,18.92,Loaded,TI00978
LG01054,16.88,Checked-In,TI00978
LG01055,17.72,Unloaded,TI00980
LG01056,14.06,Checked-In,TI00980
LG01057,20.69,Loaded,TI00982
LG01058,29.23,Loaded,TI00982
LG01059,10.87,Loaded,TI00984
LG01060,10.08,Checked-In,TI00984
LG01061,25.12,Checked-In,TI00988
LG01062,23.01,Loaded,TI00988
LG01063,25.33,Loaded,TI00989
LG01064,19.81,Loaded,TI00991
LG01065,24.54,Unloaded,TI00992
LG01066,21.4,Loaded,TI00993
LG01067,17.01,Loaded,TI00994
LG01068,13.57,Loaded,TI00994
LG01069,21.59,Unloaded,TI00995
LG01070,25.79,Loaded,TI00996
LG01071,12.52,Unloaded,TI00996
LG01072,19.7,Loaded,TI00997
LG01073,21.35,Checked-In,TI00997
LG01074,21.16,Unloaded,TI00998
LG01075,28.32,Unloaded,TI00998
LG01076,21.85,Loaded,TI01000
LG01077,29.88,Loaded,TI01003
LG01078,15.01,Checked-In,TI01003
LG01079,26.55,Loaded,TI01004
LG01080,17.34,Unloaded,TI01006
LG01081,19.32,Checked-In,TI01007
LG01082,7.77,Unloaded,TI01007
LG01083,13.27,Unloaded,TI01008
LG01084,28.47,Unloaded,TI01008
LG01085,13.95,Unloaded,TI01009
LG01086,24.18,Loaded,TI01010
LG01087,19.43,Loaded,TI01011
LG01088,9.88,Checked-In,TI01012
LG01089,13.09,Loaded,TI01012
LG01090,13.98,Loaded,TI01013
LG01091,22.47,Unloaded,TI01014
LG01092,19.4,Unloaded,TI01016
LG01093,19.88,Loaded,TI01017
LG01094,26.58,Loaded,TI01017
LG01095,16.67,Unloaded,TI01019
LG01096,31.45,Checked-In,TI01019
LG01097,15.51,Loaded,TI01020
LG01098,30.96,Loaded,TI01021
LG01099,12.45,Loaded,TI01022
LG01100,13.24,Loaded,TI01023
LG01101,17.05,Checked-In,TI01023
LG01102,31.77,Checked-In,TI01024
LG01103,20.73,Loaded,TI01024
LG01104,8.35,Loaded,TI01025
LG01105,27.39,Checked-In,TI01025
LG01106,19.76,Checked-In,TI01027
LG01107,10.24,Unloaded,TI01031
LG01108,29.43,Unloaded,TI01031
LG01109,11.55,Checked-In,TI01033
LG01110,29.2,Checked-In,TI01035
LG01111,20.72,Unloaded,TI01036
LG01112,16.67,Unloaded,TI01036
LG01113,28.28,Loaded,TI01037
LG01114,24.93,Checked-In,TI01038
LG01115,17.76,Loaded,TI01039
LG01116,29.1,Loaded,TI01042
LG01117,22.28,Loaded,TI01043
LG01118,20.02,Loaded,TI01044
LG01119,25.79,Unloaded,TI01044
LG01120,16.45,Loaded,TI01045
LG01121,19.73,Unloaded,TI01048
LG01122,30.27,Unloaded,TI01049
LG01123,26.6,Unloaded,TI01050
LG01124,12.73,Loaded,TI01050
LG01125,26.73,Unloaded,TI01051
LG01126,19.76,Loaded,TI01051
LG01127,8.83,Unloaded,TI01052
LG01128,20.78,Checked-In,TI01053
LG01129,26.03,Unloaded,TI01053
LG01130,19.13,Loaded,TI01054
LG01131,14.85,Loaded,TI01054
LG01132,7.07,Loaded,TI01055
LG01133,12.36,Checked-In,TI01055
LG01134,16.58,Unloaded,TI01056
LG01135,28.22,Checked-In,TI01058
LG01136,21.95,Loaded,TI01059
LG01137,28.35,Loaded,TI01060
LG01138,31.43,Loaded,TI01061
LG01139,27.79,Unloaded,TI01061
LG01140,24.19,Unloaded,TI01064
LG01141,26.7,Checked-In,TI01065
LG01142,22.93,Checked-In,TI01066
LG01143,18.93,Checked-In,TI01067
LG01144,23.06,Unloaded,TI01069
LG01145,21.55,Checked-In,TI01069
LG01146,8.03,Unloaded,TI01070
LG01147,31.19,Checked-In,TI01071
LG01148,16.37,Checked-In,TI01071
LG01149,12.96,Loaded,TI01073
LG01150,22.41,Checked-In,TI01074
LG01151,19.5,Loaded,TI01075
LG01152,27.29,Unloaded,TI01076
LG01153,31.96,Checked-In,TI01077
LG01154,9.84,Checked-In,TI01078
LG01155,10.35,Loaded,TI01081
LG01156,14.81,Unloaded,TI01081
LG01157,7.2,Loaded,TI01084
LG01158,12.91,Loaded,TI01086
LG01159,26.55,Unloaded,TI01086
LG01160,7.05,Checked-In,TI01087
LG01161,14.26,Unloaded,TI01089
LG01162,8.16,Loaded,TI01090
LG01163,23.43,Loaded,TI01090
LG01164,13.76,Loaded,TI01091
LG01165,11.8,Loaded,TI01091
LG01166,23.92,Loaded,TI01093
LG01167,20.64,Checked-In,TI01093
LG01168,13.42,Unloaded,TI01094
LG01169,27.33,Loaded,TI01096
LG01170,17.24,Unloaded,TI01096
LG01171,16.04,Unloaded,TI01097
LG01172,31.08,Loaded,TI01098
LG01173,20.32,Unloaded,TI01099
LG01174,18.74,Checked-In,TI01099
LG01175,20.52,Unloaded,TI01100
LG01176,24.18,Unloaded,TI01100
LG01177,15.79,Checked-In,TI01101
LG01178,15.47,Checked-In,TI01101
LG01179,27.35,Checked-In,TI01102
LG01180,19.34,Unloaded,TI01102
LG01181,19.51,Unloaded,TI01103
LG01182,11.49,Unloaded,TI01104
LG01183,29.63,Loaded,TI01106
LG01184,25.19,Loaded,TI01106
LG01185,20.63,Checked-In,TI01107
LG01186,9.55,Loaded,TI01107
LG01187,23.03,Unloaded,TI01108
LG01188,28.94,Loaded,TI01108
LG01189,21.91,Loaded,TI01109
LG01190,25.98,Loaded,TI01110
LG01191,13.19,Checked-In,TI01111
LG01192,18.79,Loaded,TI01111
LG01193,15.72,Loaded,TI01112
LG01194,27.48,Checked-In,TI01112
LG01195,31.11,Loaded,TI01113
LG01196,11.23,Loaded,TI01113
LG01197,10.08,Checked-In,TI01114
LG01198,26.02,Checked-In,TI01114
LG01199,31.31,Unloaded,TI01115
LG01200,7.3,Loaded,TI01117
LG01201,30.25,Loaded,TI01117
LG01202,31.47,Unloaded,TI01120
LG01203,29.48,Unloaded,TI01120
LG01204,13.6,Unloaded,TI01121
LG01205,27.93,Loaded,TI01121
LG01206,28.81,Unloaded,TI01122
LG01207,25.88,Checked-In,TI01123
LG01208,17.02,Unloaded,TI01123
LG01209,15.93,Checked-In,TI01124
LG01210,16.74,Unloaded,TI01125
LG01211,24.69,Loaded,TI01125
LG01212,27.27,Checked-In,TI01127
LG01213,22.38,Loaded,TI01127
LG01214,7.89,Unloaded,TI01128
LG01215,7.97,Checked-In,TI01128
LG01216,13.46,Loaded,TI01129
LG01217,29.51,Checked-In,TI01129
LG01218,24.72,Loaded,TI01130
LG01219,16.54,Checked-In,TI01131
LG01220,21.39,Unloaded,TI01132
LG01221,15.17,Checked-In,TI01135
LG01222,13.95,Unloaded,TI01135
LG01223,17.68,Checked-In,TI01136
LG01224,14.04,Unloaded,TI01137
LG01225,22.7,Checked-In,TI01137
LG01226,30.61,Checked-In,TI01138
LG01227,21.61,Loaded,TI01138
LG01228,25.36,Checked-In,TI01139
LG01229,31.74,Loaded,TI01141
LG01230,14.7,Loaded,TI01141
LG01231,22.95,Checked-In,TI01142
LG01232,26.11,Loaded,TI01142
LG01233,22.96,Loaded,TI01143
LG01234,13.41,Checked-In,TI01143
LG01235,26.18,Checked-In,TI01144
LG01236,30.17,Loaded,TI01149
LG01237,20.86,Loaded,TI01153
LG01238,22.75,Unloaded,TI01153
LG01239,30.86,Loaded,TI01154
LG01240,16.55,Unloaded,TI01154
LG01241,18.7,Unloaded,TI01155
LG01242,7.52,Loaded,TI01155
LG01243,17.56,Checked-In,TI01156
LG01244,29.59,Loaded,TI01156
LG01245,24.77,Unloaded,TI01157
LG01246,21.94,Checked-In,TI01157
LG01247,8.13,Loaded,TI01158
LG01248,25.16,Loaded,TI01159
LG01249,20.35,Checked-In,TI01159
LG01250,28.56,Checked-In,TI01160
LG01251,10.05,Loaded,TI01161
LG01252,15.23,Loaded,TI01161
LG01253,28.63,Unloaded,TI01162
LG01254,13.07,Unloaded,TI01162
LG01255,27.61,Checked-In,TI01163
LG01256,20.06,Loaded,TI01164
LG01257,14.79,Loaded,TI01164
LG01258,26.32,Unloaded,TI01165
LG01259,12.1,Unloaded,TI01167
LG01260,27.8,Checked-In,TI01167
LG01261,30.52,Unloaded,TI01168
LG01262,8.44,Loaded,TI01168
LG01263,19.65,Unloaded,TI01169
LG01264,27.05,Loaded,TI01169
LG01265,31.92,Checked-In,TI01170
LG01266,15.94,Loaded,TI01171
LG01267,17.99,Checked-In,TI01173
LG01268,26.4,Checked-In,TI01175
LG01269,16.72,Unloaded,TI01176
LG01270,19.63,Unloaded,TI01177
LG01271,11.0,Loaded,TI01177
LG01272,12.36,Unloaded,TI01178
LG01273,13.4,Checked-In,TI01178
LG01274,8.5,Unloaded,TI01180
LG01275,27.98,Unloaded,TI01180
LG01276,31.29,Loaded,TI01181
LG01277,16.05,Loaded,TI01182
LG01278,22.85,Checked-In,TI01182
LG01279,12.29,Loaded,TI01183
LG01280,10.65,Checked-In,TI01184
LG01281,22.94,Loaded,TI01186
LG01282,21.43,Loaded,TI01186
LG01283,17.18,Unloaded,TI01188
LG01284,29.45,Loaded,TI01188
LG01285,10.45,Unloaded,TI01189
LG01286,13.99,Loaded,TI01189
LG01287,31.23,Checked-In,TI01193
LG01288,24.02,Unloaded,TI01193
LG01289,11.12,Loaded,TI01194
LG01290,10.23,Loaded,TI01196
LG01291,29.22,Loaded,TI01198
LG01292,20.28,Checked-In,TI01199
LG01293,17.88,Unloaded,TI01199
LG01294,20.34,Unloaded,TI01200
LG01295,16.72,Unloaded,TI01200
LG01296,32.0,Loaded,TI01201
LG01297,8.86,Loaded,TI01203
LG01298,9.41,Loaded,TI01205
LG01299,16.12,Unloaded,TI01206
LG01300,26.8,Unloaded,TI01208
LG01301,18.7,Loaded,TI01208
LG01302,22.84,Checked-In,TI01209
LG01303,12.17,Unloaded,TI01210
LG01304,22.45,Unloaded,TI01210
LG01305,20.07,Checked-In,TI01211
LG01306,15.8,Unloaded,TI01211
LG01307,30.03,Unloaded,TI01212
LG01308,14.86,Checked-In,TI01215
LG01309,27.54,Checked-In,TI01215
LG01310,23.3,Loaded,TI01219
LG01311,19.62,Loaded,TI01221
LG01312,29.64,Unloaded,TI01221
LG01313,14.19,Unloaded,TI01222
LG01314,19.29,Unloaded,TI01223
LG01315,13.97,Unloaded,TI01223
LG01316,13.17,Loaded,TI01224
LG01317,11.5,Checked-In,TI01224
LG01318,7.94,Unloaded,TI01225
LG01319,8.19,Loaded,TI01225
LG01320,31.58,Unloaded,TI01226
LG01321,8.44,Unloaded,TI01228
LG01322,12.19,Checked-In,TI01228
LG01323,20.3,Unloaded,TI01229
LG01324,8.46,Checked-In,TI01229
LG01325,20.41,Unloaded,TI01230
LG01326,25.81,Unloaded,TI01231
LG01327,18.06,Checked-In,TI01231
LG01328,10.33,Unloaded,TI01232
LG01329,14.8,Unloaded,TI01234
LG01330,16.02,Unloaded,TI01235
LG01331,23.42,Unloaded,TI01235
LG01332,8.06,Loaded,TI01236
LG01333,17.14,Checked-In,TI01237
LG01334,20.32,Loaded,TI01237
LG01335,19.92,Loaded,TI01242
LG01336,10.64,Loaded,TI01243
LG01337,18.12,Checked-In,TI01243
LG01338,11.49,Unloaded,TI01244
LG01339,12.28,Unloaded,TI01247
LG01340,18.99,Loaded,TI01247
LG01341,10.02,Unloaded,TI01253
LG01342,15.36,Loaded,TI01253
LG01343,10.25,Unloaded,TI01254
LG01344,31.29,Checked-In,TI01255
LG01345,30.99,Unloaded,TI01255
LG01346,10.95,Checked-In,TI01256
LG01347,31.35,Loaded,TI01257
LG01348,11.14,Loaded,TI01258
LG01349,7.02,Unloaded,TI01258
LG01350,30.44,Unloaded,TI01259
LG01351,20.89,Unloaded,TI01260
LG01352,22.15,Checked-In,TI01262
LG01353,22.44,Checked-In,TI01262
LG01354,26.07,Checked-In,TI01263
LG01355,20.27,Loaded,TI01263
LG01356,25.06,Checked-In,TI01264
LG01357,14.06,Checked-In,TI01264
LG01358,22.69,Unloaded,TI01265
LG01359,16.7,Loaded,TI01265
LG01360,12.46,Unloaded,TI01266
LG01361,28.81,Unloaded,TI01266
LG01362,19.37,Loaded,TI01267
LG01363,21.47,Checked-In,TI01269
LG01364,23.77,Unloaded,TI01269
LG01365,22.85,Unloaded,TI01271
LG01366,13.8,Loaded,TI01271
LG01367,18.0,Unloaded,TI01272
LG01368,27.78,Unloaded,TI01272
LG01369,23.03,Loaded,TI01273
LG01370,16.33,Checked-In,TI01274
LG01371,16.23,Checked-In,TI01274
LG01372,15.5,Unloaded,TI01277
LG01373,16.62,Checked-In,TI01277
LG01374,18.2,Loaded,TI01279
LG01375,18.24,Checked-In,TI01279
LG01376,20.93,Loaded,TI01280
LG01377,16.28,Loaded,TI01280
LG01378,19.61,Checked-In,TI01282
LG01379,24.88,Unloaded,TI01282
LG01380,17.35,Loaded,TI01285
LG01381,16.87,Checked-In,TI01286
LG01382,10.22,Unloaded,TI01286
LG01383,25.52,Checked-In,TI01287
LG01384,31.35,Unloaded,TI01289
LG01385,24.67,Loaded,TI01290
LG01386,22.58,Loaded,TI01291
LG01387,8.73,Checked-In,TI01291
LG01388,19.76,Unloaded,TI01292
LG01389,10.51,Checked-In,TI01293
LG01390,22.28,Loaded,TI01294
LG01391,7.06,Unloaded,TI01295
LG01392,23.71,Loaded,TI01296
LG01393,11.07,Loaded,TI01296
LG01394,26.84,Checked-In,TI01297
LG01395,19.66,Checked-In,TI01298
LG01396,23.44,Checked-In,TI01300
LG01397,10.74,Unloaded,TI01300
LG01398,11.7,Checked-In,TI01301
LG01399,26.99,Loaded,TI01301
LG01400,19.9,Checked-In,TI01302
LG01401,17.07,Checked-In,TI01303
LG01402,22.67,Checked-In,TI01303
LG01403,8.9,Unloaded,TI01305
LG01404,27.0,Loaded,TI01305
LG01405,12.53,Loaded,TI01309
LG01406,15.31,Unloaded,TI01309
LG01407,7.56,Checked-In,TI01310
LG01408,28.39,Loaded,TI01311
LG01409,20.2,Unloaded,TI01311
LG01410,18.99,Unloaded,TI01313
LG01411,18.11,Loaded,TI01315
LG01412,15.42,Loaded,TI01315
LG01413,25.25,Loaded,TI01317
LG01414,30.45,Loaded,TI01318
LG01415,28.54,Unloaded,TI01319
LG01416,23.27,Loaded,TI01324
LG01417,10.2,Loaded,TI01324
LG01418,10.91,Loaded,TI01325
LG01419,30.66,Loaded,TI01325
LG01420,13.91,Loaded,TI01326
